store_nbr,product_nbr,tickets,sales,quantity_dimless
13,406175,255,695525,263
0,962259,94,212490,105
5,300321,642,534726,742
0,658015,3777,9294437,4260
8,528312,6,4386,6
16,245668,6,6504,6
12,11491,8,6766,8
8,310429,3,11319,3
2,900575,7,20168,8
15,757182,89,312662,94
10,820307,283,307009,315
18,944347,291,269320,308
15,916352,156,206555,184
16,887696,41,123040,43
16,848802,49,236306,49
3,989700,33,64668,39
0,291917,394,467059,400
13,874126,185,378323,273
3,921027,70,150072,78
10,941444,274,98579,382
17,800774,967,2303264,1065
2,849922,56,278288,81
11,963210,227,229086,273
3,1001972,53,71246,65
0,12335,2543,3237032,2990
17,890431,71,75710,109
7,300693,418,431600,503
11,321045,49,77624,62
13,5233,200,886785,269
12,656712,265,352969,302
5,1001906,64,221298,66
3,847362,136,1166900,140
17,4567,836,895300,863
15,429970,38,50662,49
11,911581,10,6833,10
6,291879,555,748238,601
16,298161,395,479828,480
0,970422,4,13412,4
5,291845,24,56472,24
9,877072,6,30204,6
3,296679,15,19000,19
10,916122,88,310438,111
0,285961,34,50904,34
4,746072,1102,1574792,1525
15,998175,197,256915,207
5,848882,17,150408,25
14,957,30,30870,31
15,845437,67,115435,73
5,751360,493,144023,591
0,950997,163,429419,190
16,871635,4,10084,4
4,605,2027,894314,2972
10,926443,1,3353,1
13,871839,17,63761,18
19,913314,118,95029,133
2,903239,72,107032,82
17,879793,28,50080,40
3,743410,526,699336,565
13,889641,471,607404,503
2,691212,1,4193,1
3,963546,299,239499,322
11,719823,62,303878,51
17,978522,71,177414,71
3,304047,83,211090,87
10,884172,224,724703,242
14,2287,468,597972,558
7,861156,339,1088579,389
16,282423,80,94418,86
16,649300,16,59871,21
0,1969,925,1069684,1205
17,292163,7,13448,8
2,882267,29,33214,30
1,3509,301,209160,315
10,851762,92,196921,94
0,706717,30,70320,30
0,751342,700,152706,877
3,537474,22,21199,29
1,6363,839,857118,922
6,833793,141,134951,183
19,864658,465,240760,564
6,6491,1357,1056915,1997
3,286695,52,159901,53
2,887758,614,668658,645
13,1018681,559,714260,780
2,530532,53,138215,55
15,139506,10,38572,12
2,830486,40,142037,49
2,956169,31,61060,43
13,5399,8991,2967123,11782
14,3949,91,268954,98
15,958357,432,1511538,606
9,496875,69,355217,80
5,314927,29795,56112393,33799
19,1018827,121,181440,216
12,3923,3477,5961528,3654
3,587,731,823455,616
4,28359,252,798849,258
2,830286,264,519454,271
6,574202,22,10145,25
2,271142,70,190186,79
18,683179,384,137718,533
12,933451,205,79749,234
18,11238,680,404512,868
16,941166,124,106228,130
10,2739,667,581949,852
6,296847,1071,817628,1705
15,294737,309,441940,335
13,2337,23,104648,28
17,877617,17,127618,21
1,829192,141,58618,265
16,980252,30,30240,36
17,767552,594,750154,630
5,580354,333,810791,448
5,598110,330,573516,410
3,384973,633,1415008,689
3,983654,361,423662,503
19,344357,433,385586,479
15,987551,2,10059,2
3,972088,193,396131,233
12,282789,717,187004,1048
5,269184,339,590807,362
7,505,15,33305,17
13,922743,5796,10685844,6676
5,941718,1,840,1
15,806186,408,269295,479
17,945409,25,44808,27
17,298103,1180,808270,2915
5,996512,35,89836,37
0,808574,30,503940,30
2,11368,48,43920,50
2,965343,153,671729,209
4,628548,821,1242032,917
4,6169,75,101236,82
6,539500,381,2012960,488
16,1015310,982,959544,1129
18,746391,179,184311,184
2,966227,343,241477,252
6,134660,81,602320,82
3,983642,261,1174104,263
16,310365,43,78072,49
5,849924,401,2148138,637
17,829788,431,200031,608
0,962481,604,653388,638
15,972749,587,771608,938
13,728148,159,208331,166
9,913966,27,54200,30
10,915395,43,185136,48
17,11238,1732,1155337,2496
16,1509,107,363781,123
18,692192,124,302814,129
15,699038,33,277035,33
12,916176,121,345522,127
7,308431,132,76047,191
9,940227,130,1232766,192
10,264640,28,90097,29
3,770902,399,906790,443
4,289261,390,719114,428
19,824688,1220,829739,1817
6,725453,1,840,1
3,298537,9,30041,11
3,2695,1310,687493,1318
4,4305,608,816219,718
0,940417,36,150696,36
8,742135,6,14064,6
14,276192,19,17560,19
7,716785,676,571967,780
2,5499,164,442238,247
16,264262,40,64498,35
3,883488,10,40236,12
4,858658,9,21010,10
14,298031,25,17253,27
16,499810,63,67850,67
9,2161,763,964692,1179
10,1000369,77,104377,119
3,971377,3947,2315532,5419
9,294083,67,365418,67
9,916222,1672,645629,1995
17,941910,13,109135,13
13,292519,35,184905,38
0,745712,576,857048,655
13,11810,896,2027480,1223
6,712144,9,57292,10
17,333463,299,275030,337
13,966247,8,26824,8
9,291531,209,376162,240
17,6189,4317,4783992,5240
0,368961,28,162312,32
13,602237,475,1483946,556
16,760530,1537,1254692,1427
3,885825,143,257194,154
16,5931,180,437977,187
6,889785,614,1525732,678
5,1013024,13,7936,16
11,939403,735,1240856,795
4,345751,80,761818,105
6,732697,74,346026,80
5,871629,23,115038,24
11,676622,11,36883,11
0,344541,799,1069013,812
3,973622,1057,4047582,1250
6,672706,312,1438963,348
2,2923,1919,1564962,3055
15,296361,115,160229,176
2,867650,106,66314,158
9,5481,2183,2324755,2351
15,959792,62,65324,80
5,292467,92,370993,110
3,310429,203,801030,213
7,291887,1664,3550964,1724
6,870303,680,4036367,803
13,946485,558,1424769,571
4,10136,25,71601,31
13,898082,1682,1660983,1978
12,935060,252,200537,279
11,566102,345,367496,431
5,3959,506,683803,1472
12,965403,13,25272,17
11,956608,13,203280,14
4,921021,104,195468,105
18,6563,564,420169,782
12,2817,83,64216,98
0,947645,110,244225,120
3,504178,1198,963085,1591
4,417,296,682833,299
11,980256,8,36944,8
17,920457,2525,8355432,2930
2,259782,1355,963738,1908
9,613184,24,104200,24
13,724024,2075,2347933,2633
9,852590,13,74335,14
6,1000075,232,439915,253
9,11885,1370,1814427,1204
12,4181,19,13910,21
13,6831,1499,1504073,1815
19,806174,10,5414,11
3,1002102,21,15936,24
16,810458,42,203002,42
10,1016131,7,31202,7
7,5873,352,162603,621
5,898258,722,751684,995
10,5041,3469,5666532,3790
16,533891,241,244524,263
6,915808,526,1013610,510
10,998062,463,447086,531
15,3039,4039,2666548,7038
1,2723,129,119460,133
10,270232,49,228548,67
8,739535,3,6181,2
12,751378,68,33992,68
0,800516,299,290490,346
2,684266,373,269805,563
2,801176,28,129577,29
8,2925,104,78994,127
13,967282,30,96299,31
9,849338,85,299849,97
17,570442,287,389212,310
13,935,175,541754,186
2,911577,217,103106,353
4,698908,9,15120,12
12,2199,1025,1067622,1129
10,1042925,273,2009845,303
5,2753,1116,1247977,1523
9,295027,2863,1679656,3422
14,889945,78,121162,85
6,282061,256,291293,271
2,966993,311,281362,323
14,285265,117,455200,120
7,916776,240,370851,246
4,329554,629,555584,666
16,663282,73,76088,79
5,800516,291,308975,368
0,544484,120,212539,124
5,834063,1014,1692181,1284
2,917146,504,528858,550
6,739677,329,1222022,487
15,282975,51,199164,60
5,1003213,34,102145,36
5,533809,76,128644,77
9,321625,185,277504,256
5,179210,28,195679,30
18,5045,24,13920,24
10,738548,159,124726,242
10,320465,73,450126,108
3,291989,4595,4928162,5204
3,3509,1378,999273,1506
15,719573,29,131649,34
0,726907,68,105280,70
10,834079,201,705923,391
3,602217,754,3371903,913
10,881306,128,191432,137
16,965120,31,19320,46
5,499464,67,809022,67
0,982045,5,8360,5
4,473810,71,156842,83
3,314795,141,453590,148
14,335134,281,456716,290
3,937578,327,641823,373
5,940730,7,2742,7
16,5955,1362,1401263,1686
15,290703,4,10052,4
15,755418,270,507168,289
15,950467,35,92981,37
0,640309,29,21912,33
16,883902,11,33737,11
2,892254,5,10546,5
3,898990,4,16516,5
1,11242,1187,1175163,1348
9,851758,61,128705,62
11,777950,572,898487,619
17,292269,407,861817,438
17,857040,10,10080,12
11,963314,12,20071,12
3,748572,49,252405,51
0,868282,11,101585,11
3,378939,63,177349,63
8,469974,37,108850,50
6,741983,11,61622,11
6,904671,2883,2613290,3035
0,947909,39,97864,41
5,294459,277,363351,289
6,617435,418,812535,529
3,289069,1043,991698,1293
19,690513,979,1178591,1166
4,521,243,313622,263
3,300323,732,936996,1271
7,3369,298,484669,302
15,531719,444,447676,607
13,877631,14,71363,15
11,265602,1007,2798422,1087
11,4391,790,536178,1212
0,954839,48,46200,55
14,958383,418,242652,562
3,991863,4,20152,4
3,958903,84,258688,103
15,860708,80,75696,85
0,279705,2,9228,2
17,273586,58,153492,67
10,327,77,140635,89
6,4497,209,967218,293
10,733920,99,155954,104
10,478252,5,13841,5
10,986199,93,224120,96
13,996435,1732,1490455,1636
10,879000,602,891421,767
16,298959,2595,1847564,3226
6,966673,5,6686,6
6,684108,313,848113,322
10,850261,195,255843,352
3,312635,2196,2613033,3163
13,319037,1001,2674031,1058
13,703,507,434238,556
2,550177,1168,719876,1212
0,317441,838,968950,856
0,887651,79,262352,84
16,645560,60,114080,62
8,295497,38,35099,45
3,993387,165,333680,260
16,806834,38,115699,38
5,322411,1704,5747007,2025
3,927,7,11550,11
11,291629,1769,3356527,2152
5,517240,250,459182,268
4,308387,336,833351,342
9,315591,80,168988,89
6,290729,53,87232,58
9,882601,212,465559,280
4,286921,78,117413,80
4,297019,138,209773,145
11,318109,380,1104154,384
16,5873,636,340056,648
14,309557,32,161794,34
16,704691,174,373116,178
5,939533,17,7276,17
11,915479,22,37237,23
8,955845,6,10032,6
16,802574,14,69205,14
9,772761,29,17980,31
3,916506,245,2129854,278
15,911930,33,30446,36
10,292989,310,1143191,341
17,680039,670,711119,1235
17,5933,6,9552,6
17,824692,158,99958,228
10,483,587,757158,749
14,805599,130,145116,135
3,4311,2053,1771938,3719
16,937859,131,153955,135
13,941910,16,134320,16
17,3043,331,694557,358
9,906160,28,109844,28
11,760534,1102,851052,1217
0,294811,2266,5195239,2529
3,770912,42,165522,42
0,923627,140,231074,151
6,1191,91,154095,94
15,966785,13,34426,14
16,275904,403,344417,561
3,295033,266,767188,291
15,801562,9,26221,9
12,298997,1440,486675,1760
9,325374,283,355890,305
10,949453,18,130887,24
5,6537,319,535800,339
0,956005,4,15127,4
0,939519,361,190173,380
9,289669,8,20153,6
3,989704,15,36937,17
6,992575,3,4008,3
0,937420,9024,8061745,9810
7,941091,20,16640,20
17,748572,12,63397,13
10,955204,36,31920,38
16,698894,63,212892,103
15,937735,343,250147,429
6,966775,35,68595,58
6,285281,487,3068300,808
8,833519,141,124232,209
2,890796,14,27650,14
10,324014,26,31436,29
15,985313,11,84832,11
5,1015102,115,315314,141
10,903239,170,271780,209
9,541096,55,317257,72
10,986179,43,299250,35
0,947559,33,113170,34
13,649942,16,43610,16
11,949467,961,453401,1826
6,801980,281,416785,334
2,905239,13,36197,13
6,935486,6,110874,6
9,287705,773,587635,686
2,327806,5082,3586905,5231
10,857199,46,108130,56
9,686575,456,441398,460
8,566102,8,7938,9
17,711078,663,1260304,701
15,906440,20,30240,24
5,828933,3,5268,3
2,984644,160,102676,194
5,300405,3213,2733901,4851
1,3055,394,1881132,480
15,1011977,17,19904,17
0,871871,208,136042,285
10,1012760,33,30241,36
10,926341,29,97237,29
15,269930,202,608030,205
17,297407,253,224188,266
19,853,61,38760,64
12,953895,29,95646,30
8,737936,3,10059,3
12,9205,28,15362,34
13,269288,336,384589,432
7,576170,1650,1302454,1486
0,923711,25,125090,29
2,884454,518,386217,772
0,300065,88,403619,126
13,860004,201,2558881,210
4,834089,5,46175,5
7,983198,1451,1395140,1661
5,760374,83,226044,108
11,414225,301,402495,357
6,772504,1021,313332,1307
0,962149,35,210922,49
15,698894,39,121380,66
4,868294,7,70524,8
8,906604,13,29502,18
6,304623,360,389050,401
6,904913,359,942591,571
2,2813,745,664145,1044
10,283939,415,1113244,468
9,991857,168,252180,223
13,997664,173,623412,174
3,937190,4,50388,4
3,992663,67,132709,71
16,901623,300,239687,365
9,328236,2957,2570724,3485
2,988070,12,12200,16
17,11368,58,58296,69
6,515134,4,18320,4
17,849300,1236,1128890,1337
5,730601,11,59850,18
13,629414,147,3352674,157
8,3035,47,42593,66
16,291575,459,491840,502
17,835706,128,376040,136
13,860130,39,153349,41
1,937920,1388,677353,1715
10,843679,57,64854,60
9,1015660,179,179760,214
3,962239,286,473035,362
0,643047,256,300526,257
18,5367,577,641058,640
12,283683,834,1102840,841
0,955817,53,173700,60
3,894710,453,581454,557
16,486170,836,353318,1529
4,729013,71,159473,83
2,958003,2,20152,2
6,267266,16,57001,17
5,289823,393,1834395,600
13,498653,158,191135,177
19,674536,180,801212,232
8,1589,4,7024,4
3,882698,310,267904,322
18,712689,37,123633,38
6,724172,2,25194,2
4,970586,3,10059,3
11,1016357,133,155350,185
5,800778,1353,3267013,1646
2,774538,14,38787,15
17,890359,65,35712,72
8,731051,1,2260,1
5,861837,364,644413,461
5,750059,885,1162783,1125
6,859136,705,632918,904
10,2667,8351,10107397,9960
13,825034,1015,969204,1267
11,5355,1858,2358880,2378
6,937186,7,31010,10
17,770842,726,911165,803
5,316865,138,271835,155
3,828956,116,585563,122
3,831156,300,291565,318
5,296815,51,41090,45
13,953793,77,315585,110
16,284551,124,110144,125
3,618289,1428,1658152,1253
1,437401,19,19715,20
17,954684,91,402276,96
0,937193,7,36912,8
5,712673,142,287507,175
3,597896,109,289999,146
13,296961,119,95172,103
16,674528,2,6034,2
19,902397,410,320519,548
4,895445,50,72560,61
4,299169,50,205030,50
4,603657,1,7471,1
0,951973,24,78800,24
13,377936,49,37628,55
13,1016197,21,20160,24
5,889573,74,79066,79
15,385036,406,446534,537
18,731645,23,69506,23
4,760908,3027,2935933,3868
16,703,10,7896,12
8,587147,3,35260,4
4,5455,56,129075,65
17,770594,56,187348,56
10,383972,27,45210,37
7,996311,17,25048,25
9,902196,364,310884,390
11,807836,11,30156,12
5,825379,76,348019,83
2,939549,1452,1339634,1659
11,979796,45,122700,48
2,292865,4,8236,4
10,739677,384,1626517,652
10,1001562,20,96439,23
2,332318,157,161844,163
2,905419,23,71215,23
1,982167,31,24308,59
10,961679,463,577069,605
11,3947,1550,2485959,2984
17,961683,1134,1753774,1107
10,3513,734,532252,904
10,21115,37,34120,42
9,11372,28,69111,28
13,736885,110,211568,119
4,774173,364,174484,370
10,771572,260,399847,445
10,734732,1214,1636197,1589
13,299257,458,736034,901
5,887851,362,372793,670
15,474752,849,717698,1013
6,292319,565,1272038,664
5,376981,183,228580,248
8,854537,65,42764,68
11,746022,734,1121489,692
14,369025,30,18320,42
19,959457,239,1180473,239
13,964778,766,1074593,1111
19,6395,499,747287,598
0,916232,2729,736685,4568
2,314427,2934,3332904,3799
6,846340,8,9888,14
13,2919,4001,3316245,6478
3,654966,128,181748,154
11,954688,43,77793,44
6,1477,376,1047437,498
8,854667,75,87614,88
6,269202,225,163010,196
17,339106,162,439402,166
3,958891,10,83950,10
6,962477,495,670407,578
10,953,559,572219,589
9,298469,749,578234,938
4,300475,3,3528,4
10,727588,369,308355,426
7,664456,63,80454,66
15,281383,31,22480,36
3,815753,4498,6276941,5315
6,917224,993,556424,1063
0,987005,10,18392,11
15,295173,546,1993899,751
9,284395,88,74118,93
17,1010009,2,8386,2
14,760664,80,50103,126
11,874674,3038,7006754,3664
16,279601,1104,757575,1240
17,781792,572,1544971,590
15,857783,22,48139,23
10,336252,43,258472,53
16,292519,38,191445,39
6,270884,458,1282479,402
6,906508,2203,4366027,3872
15,921021,23,44252,23
6,300645,742,1945905,898
13,921021,247,479432,255
11,1004650,72,89360,74
0,930846,12,23848,22
0,943352,71,361702,78
0,751940,285,476520,285
16,1003511,9,9756,9
16,522921,21,33578,22
5,683085,52,82680,53
17,701105,311,703498,345
11,954692,81,149144,87
6,939709,52,299312,52
9,774736,192,582493,274
2,520752,11,6344,16
9,298321,379,334952,506
3,654076,5927,7211029,7153
12,2907,700,490992,940
15,536764,1150,1460609,1262
12,4609,918,1550474,965
15,985467,108,112568,127
13,640313,12,15000,15
13,963340,4,8404,4
5,982177,187,89511,273
5,941366,41,68041,47
8,663646,6,9072,7
1,428064,24,25539,28
10,730186,636,1276409,697
15,913744,11,10080,12
6,1001906,54,187567,56
5,989724,50,44688,61
3,924623,8,139426,8
10,880449,4,21680,4
6,861409,18,17404,19
5,953045,242,633423,261
15,986527,13,21840,13
16,758814,93,297838,100
8,930952,22,13940,32
9,403412,5,5620,5
15,271306,99,227105,105
9,284021,905,1899918,973
3,2151,8282,5026636,9043
8,297365,7,6762,7
15,1157,166,531594,176
6,927611,61,47460,56
9,387726,164,569679,175
16,861759,2064,1491371,2509
11,955750,155,699226,167
17,966639,85,91198,94
10,281527,289,434316,383
11,587315,28,50924,29
6,285971,728,5206633,806
2,963439,59,77809,81
7,485950,174,373296,216
0,938584,32,66064,42
10,953901,112,384991,115
9,293887,37,73489,40
13,3139,566,1921416,660
13,793070,173,518218,195
13,985975,55,216692,66
6,309849,64,675928,85
2,844669,908,430662,1154
11,722645,30,40892,37
11,736879,14,27214,15
17,810468,9,48822,10
5,282653,207,502073,239
8,977833,41,45000,45
10,746988,22,151732,23
5,844408,15,42895,20
9,5931,65,169890,72
17,923183,7,24096,12
13,749060,189,254240,217
5,918309,1641,1924323,2292
2,321271,1012,801254,1068
13,686373,126,172552,139
2,5935,35,172877,49
4,720873,38,113061,39
4,477004,84,91184,89
5,771316,339,607930,722
8,300703,1,1555,1
3,890584,22,392082,22
16,309849,4,35260,4
4,999558,12,57372,12
13,326940,2583,2146316,2745
12,874142,159,219490,213
7,596048,52,135702,54
7,964820,24,41800,25
14,707685,825,804014,979
0,700937,119,282579,120
17,728993,184,380795,195
6,1347,71,188414,83
13,993809,34,73652,34
5,323412,322,560470,361
11,739675,153,542649,218
10,953895,38,163527,39
0,283251,34,200877,36
11,950463,37,94661,39
15,6165,30,32204,32
2,963096,1507,2217129,1320
3,518271,263,274640,284
16,774399,11,44540,13
19,861192,1691,2697083,2855
5,993367,580,276375,692
19,263926,99,223184,116
11,301001,292,595693,394
17,290599,517,1268560,635
2,296213,4561,1358475,5020
11,1014998,114,143439,171
0,665295,25,154477,25
5,906526,41,42528,41
2,607814,325,361837,350
1,765,176,122556,205
6,701733,1184,4204455,1381
10,10684,348,917468,359
6,292123,42,94065,47
15,299097,103,169351,104
6,886039,184,646958,193
15,957462,64,36528,71
0,972286,888,633054,728
9,826973,37,204156,37
13,996761,89,157067,94
3,537692,5,4200,5
0,858672,71,263431,71
13,314221,947,1640715,1062
2,701,418,367129,467
7,915868,63,144504,64
4,854375,28,93716,28
10,290527,572,874988,659
3,926365,34,117154,35
0,295027,6698,3922935,8261
5,293229,149,210375,247
11,739,701,1075682,933
9,1001986,60,180634,72
10,281309,408,188117,466
19,995544,111,202354,78
5,300609,911,1383114,994
1,12260,1161,1063978,1190
3,903263,394,278625,466
0,952241,23,72600,24
9,318007,1853,3079434,2151
9,991441,527,535020,719
16,292735,24,105109,29
6,887890,175,240696,178
12,11114,3414,4868044,3288
3,889639,305,378735,315
8,335678,27,21420,30
0,2261,169,261549,225
7,2525,593,401535,743
17,917504,571,511250,997
5,5477,1336,1732041,1531
2,268102,1194,1497639,1522
4,555665,166,201208,180
9,279291,261,367823,379
5,640341,29,163450,50
18,979846,27,22680,27
6,1479,262,765480,306
11,867,6288,8087480,8751
0,846816,1632,1671860,2303
4,957396,14,11648,14
10,834087,14,129317,17
13,283081,77,325133,80
18,736865,22,8824,31
9,490842,112,198323,113
4,958879,41,260255,44
3,716710,5223,3873653,7636
10,882485,285,1002185,423
10,965391,72,218306,106
3,926407,2,6706,2
1,5991,502,682425,526
17,5307,566,944455,630
16,282223,20,18320,20
13,768255,43,168707,48
17,895481,80,210545,81
3,291861,543,2687330,778
0,853664,941,816647,1390
10,689011,232,622838,239
15,739559,5,5084,5
18,944831,23,131984,27
15,282309,3,2277,3
6,299687,8,7569,15
10,485204,610,424765,893
5,119344,2,8028,2
0,296733,1139,960867,1707
13,299489,6,2812,5
6,488411,196,256844,211
11,876414,188,649592,192
0,800282,328,489174,359
10,732767,74,112841,77
16,963738,9,19581,10
19,916226,2474,666273,4262
3,953909,16,102010,16
6,887340,31,54144,36
12,956091,101,104400,107
13,284553,153,265101,167
7,998680,40,51240,70
3,622821,391,837166,671
13,901631,522,429939,680
